page_id,slug,corpus_role,tier_before,platform,tenant_host,source_url,jurisdiction,gov_id_before,tier_after_no_signals,fetched,gov_id_after,tier_after,changed,signals_used,country_after,state_after,ca_province_after
1403,roanoke-county-va-2022-12-13-board-of-supervisors-regular-meeting,target,unresolved,iqm2,roanokecountyva.iqm2.com,https://roanokecountyva.iqm2.com/Citizens/Detail_LegiFile.aspx?CssClass=&Frame=&ID=4235&MediaPosition=&MeetingID=1198,"Roanoke County, VA",,unresolved,True,,unresolved,False,,us,,
1407,syosset-school-district-2020-11-16-board-of-education-monthly-meeting,target,unresolved,iqm2,syossetsdny.iqm2.com,https://syossetsdny.iqm2.com/Citizens/SplitView.aspx?Format=Minutes&MeetingID=1060&Mode=Video,Syosset School District,,unresolved,True,,unresolved,False,,us,,
1476,baltimore-county-md-2017-12-12-county-council-work-session,target,unresolved,iqm2,baltimorecountymd.iqm2.com,https://baltimorecountymd.iqm2.com/Citizens/SplitView.aspx?MeetingID=1317&Mode=Video,"Baltimore County, MD",,unresolved,True,,unresolved,False,,us,,
1477,baltimore-county-md-2024-01-11-county-council-county-council-structure-workgroup,target,unresolved,iqm2,baltimorecountymd.iqm2.com,https://baltimorecountymd.iqm2.com/Citizens/SplitView.aspx?Format=None&MeetingID=1826&Mode=Video,"Baltimore County, MD",,unresolved,True,,unresolved,False,,us,,
1490,city-of-walker-2026-08-12-zoning-board-of-appeals-12-aug-2026,target,unresolved,youtube,ciwalkermi.civicweb.net,https://ciwalkermi.civicweb.net/Portal/MeetingInformation.aspx?Id=11548,City of Walker,,unresolved,True,,unresolved,False,,us,,
1491,coaldale-2026-02-24-special-council-meeting-24-feb-2026,target,unresolved,youtube,coaldale.civicweb.net,https://coaldale.civicweb.net/Portal/MeetingInformation.aspx?Id=453,Coaldale,,unresolved,True,,unresolved,False,,us,,
1495,duncan-2026-07-27-regular-council-27-jul-2026,target,unresolved,youtube,duncan.civicweb.net,https://duncan.civicweb.net/Portal/MeetingInformation.aspx?Id=2246,Duncan,,unresolved,True,,unresolved,False,,us,,
1498,city-of-farmington-2026-08-12-planning-commission-aug-12-2026,target,unresolved,youtube,farmington.civicweb.net,https://farmington.civicweb.net/Portal/MeetingInformation.aspx?Id=2455,City of Farmington,,unresolved,True,,unresolved,False,,us,,
1504,the-city-of-hilliard-2026-07-13-committee-of-the-whole-jul-13-2026,target,unresolved,youtube,hilliardohio.civicweb.net,https://hilliardohio.civicweb.net/Portal/MeetingInformation.aspx?Id=4761,The City of Hilliard,,unresolved,True,,unresolved,False,,us,,
1507,jurupa-area-recreation-and-park-district-2026-07-23-board-of-directors-23-jul-20,target,unresolved,youtube,jarpd.civicweb.net,https://jarpd.civicweb.net/Portal/MeetingInformation.aspx?Id=5470,Jurupa Area Recreation and Park District,,unresolved,True,,unresolved,False,,us,,
1510,la-center-2026-07-31-special-city-council-meeting-31-jul-2026,target,unresolved,youtube,lacenter.civicweb.net,https://lacenter.civicweb.net/Portal/MeetingInformation.aspx?Id=1637,La Center,us:place:5336710,pinned,True,us:place:5336710,pinned,False,,us,WA,
1513,lethbridge-county-2025-11-28-budget-deliberations-28-nov-2025,target,unresolved,youtube,lethcounty.civicweb.net,https://lethcounty.civicweb.net/Portal/MeetingInformation.aspx?Id=394,Lethbridge County,,unresolved,True,,unresolved,False,,us,,
1515,township-of-mapleton-2026-08-11-regular-council-meeting-11-aug-2026,target,unresolved,youtube,mapleton.civicweb.net,https://mapleton.civicweb.net/Portal/MeetingInformation.aspx?Id=370,Township of Mapleton,,unresolved,True,,unresolved,False,,us,,
1516,montgomery-county-2026-08-11-county-commission-information-session-aug-11-2026,target,unresolved,youtube,mc-ala.civicweb.net,https://mc-ala.civicweb.net/Portal/MeetingInformation.aspx?Id=5597,Montgomery County,,unresolved,True,,unresolved,False,,us,,
1520,mountain-view-county-2026-03-12-special-council-public-hearing-12-mar-2026,target,unresolved,youtube,mountainviewcounty.civicweb.net,https://mountainviewcounty.civicweb.net/Portal/MeetingInformation.aspx?Id=428,Mountain View County,,unresolved,True,,unresolved,False,,us,,
1523,city-of-newton-2026-08-11-work-session-11-aug-2026,target,unresolved,youtube,newtonkansas.civicweb.net,https://newtonkansas.civicweb.net/Portal/MeetingInformation.aspx?Id=8533,City of Newton,,unresolved,True,,unresolved,False,,us,,
1524,township-of-newtown-2026-08-18-board-of-supervisors-18-aug-2026,target,unresolved,youtube,newtowntownship.civicweb.net,https://newtowntownship.civicweb.net/Portal/MeetingInformation.aspx?Id=10567,Township of Newtown,,unresolved,True,,unresolved,False,,us,,
1527,town-of-princeton-2026-07-28-special-meeting-agenda-28-jul-2026,target,unresolved,youtube,princeton.civicweb.net,https://princeton.civicweb.net/Portal/MeetingInformation.aspx?Id=946,Town of Princeton,,unresolved,True,,unresolved,False,,us,,
1528,qathet-regional-district-2026-06-01-special-finance-committee-01-jun-2026,target,unresolved,youtube,qathetrd.civicweb.net,https://qathetrd.civicweb.net/Portal/MeetingInformation.aspx?Id=2070,qathet Regional District,,unresolved,True,,unresolved,False,,us,,
1531,city-of-sandy-2023-06-12-city-council-12-jun-2023,target,unresolved,youtube,sandy.civicweb.net,https://sandy.civicweb.net/Portal/MeetingInformation.aspx?Id=577,City of Sandy,us:place:4165250,pinned,True,us:place:4165250,pinned,False,,us,OR,
1533,town-of-sidney-2026-06-02-advisory-planning-commission-02-jun-2026,target,unresolved,youtube,sidney.civicweb.net,https://sidney.civicweb.net/Portal/MeetingInformation.aspx?Id=868,Town of Sidney,,unresolved,True,,unresolved,False,,us,,
1534,slrd-2026-07-22-sea-to-sky-regional-hospital-district-board-22-jul-2026,target,unresolved,youtube,slrd.civicweb.net,https://slrd.civicweb.net/Portal/MeetingInformation.aspx?Id=1696,SLRD,,unresolved,True,,unresolved,False,,us,,
1535,sonoma-county-library-2026-08-17-finance-committee-17-aug-2026,target,unresolved,youtube,sonomalibrary.civicweb.net,https://sonomalibrary.civicweb.net/Portal/MeetingInformation.aspx?Id=5313,Sonoma County Library,,unresolved,True,,unresolved,False,,us,,
1543,city-of-waverly-2026-08-17-city-council-aug-17-2026,target,unresolved,youtube,waverly.civicweb.net,https://waverly.civicweb.net/Portal/MeetingInformation.aspx?Id=18899,City of Waverly,,unresolved,True,,unresolved,False,,us,,
1545,west-county-wastewater-2026-07-15-west-county-facilities-finance-authority-jul-1,target,unresolved,youtube,wcwd.civicweb.net,https://wcwd.civicweb.net/Portal/MeetingInformation.aspx?Id=703,West County Wastewater,,unresolved,True,,unresolved,False,,us,,
1550,city-of-woodland-2026-07-02-public-hearing-02-jul-2026,target,unresolved,youtube,woodland.civicweb.net,https://woodland.civicweb.net/Portal/MeetingInformation.aspx?Id=5944,City of Woodland,us:place:5379625,pinned,True,us:place:5379625,pinned,False,,us,WA,
1554,richland-center-wisconsin-2026-08-13-richland-center-utility-commission-8-12-26,target,unresolved,youtube,www.richlandcenterwi.gov,https://www.richlandcenterwi.gov/bc-utility/page/utility-commission-43,Richland Center Wisconsin,,unresolved,True,us:place:5567625,registry,True,org_names,us,WI,
1555,town-of-voluntown-ct-government-2026-07-21-public-hearing-7-21,target,unresolved,youtube,www.voluntown.gov,https://www.voluntown.gov/AgendaCenter,"Town of Voluntown, CT- Government",,unresolved,True,,unresolved,False,,us,,
1587,holden-2026-08-11-wrsdc-meeting-august-10-2026,target,unresolved,cablecast,hctv.cablecast.tv,https://hctv.cablecast.tv/internetchannel/show/5215?site=1,Holden,us:cousub:2502730560,pinned,False,us:cousub:2502730560,pinned,False,,,,
1588,holden-2026-08-18-board-of-selectmen-august-17-2026,target,unresolved,cablecast,hctv.cablecast.tv,https://hctv.cablecast.tv/internetchannel/show/5220?site=1,Holden,us:cousub:2502730560,pinned,False,us:cousub:2502730560,pinned,False,,,,
1593,la-2026-08-04-city-council-meeting-august-4-2026,target,unresolved,cablecast,laquinta.cablecast.tv,https://laquinta.cablecast.tv/show/825?site=1,La,us:place:0640354,pinned,False,us:place:0640354,pinned,False,,,,
1594,la-2026-08-04-housing-authority-special-meeting-august-4-2026-ddb397,target,unresolved,cablecast,laquinta.cablecast.tv,https://laquinta.cablecast.tv/show/854?site=1,La,us:place:0640354,pinned,False,us:place:0640354,pinned,False,,,,
1618,city-of-hawthorne-2024-01-09-city-council-regular-meeting-1-9-24,target,unresolved,youtube,cityofhawthorne.primegov.com,https://cityofhawthorne.primegov.com/Portal/Meeting?meetingTemplateId=7193,City of Hawthorne,us:place:0632548,pinned,True,us:place:0632548,pinned,False,,us,CA,
1621,city-of-duncan-town-2025-01-22-committee-of-the-whole-meeting-wednesday-january,target,unresolved,youtube,cvrd.primegov.com,https://cvrd.primegov.com/Portal/Meeting?meetingTemplateId=5103,City of Duncan Town,,unresolved,True,,unresolved,False,,us,,
1627,city-of-lake-forest-2026-01-05-traffic-and-parking-commission-meeting-january-5,target,unresolved,youtube,lakeforest.primegov.com,https://lakeforest.primegov.com/Portal/Meeting?meetingTemplateId=11993,"City of Lake Forest""",,unresolved,True,,unresolved,False,,us,,
1629,city-of-longmont-for-the-fiscal-2026-01-13-city-council-regular-session-01-13-20,target,unresolved,youtube,longmont.primegov.com,https://longmont.primegov.com/Portal/Meeting?meetingTemplateId=15245,City of Longmont For The Fiscal,rtr:us:co:longmont-for-the-fiscal,unverified,True,us:place:0845970,registry,True,org_names,us,CO,
1632,city-of-nampa-2026-01-05-january-5-2026-regular-council-meeting,target,unresolved,youtube,nampa.primegov.com,https://nampa.primegov.com/Portal/Meeting?meetingTemplateId=8766,City of Nampa,us:place:1656260,pinned,True,us:place:1656260,pinned,False,,us,ID,
1636,city-of-houston-2026-01-21-city-council-meeting-january-12-2026,target,unresolved,youtube,techsupport.primegov.com,https://techsupport.primegov.com/Portal/Meeting?meetingTemplateId=4143,City of Houston,,unresolved,True,,unresolved,False,,us,,
1642,city-of-sb-2026-01-12-city-council-meeting-january-12-2026,target,unresolved,youtube,sealbeach.primegov.com,https://sealbeach.primegov.com/Portal/Meeting?meetingTemplateId=7700,"City of Sb""",,unresolved,True,us:place:0670686,registry,True,org_names,us,CA,
1653,county-of-san-bernardino-comprehensive-treatment-2026-01-08-city-council-special,target,unresolved,youtube,victorvilleca.primegov.com,https://victorvilleca.primegov.com/Portal/Meeting?meetingTemplateId=8899,County of San Bernardino Comprehensive Treatment,,unresolved,True,us:place:0682590,registry,True,org_names,us,CA,
1663,pontiac-2025-05-20-pontiac-city-council,target,unresolved,cablecast,cityofpontiac.cablecast.tv,https://cityofpontiac.cablecast.tv/show/4103?site=1,Pontiac,,unresolved,False,,unresolved,False,,,,
1664,pontiac-2025-05-21-zba-meeting-5-19-25,target,unresolved,cablecast,cityofpontiac.cablecast.tv,https://cityofpontiac.cablecast.tv/show/4128?site=1,Pontiac,,unresolved,False,,unresolved,False,,,,
1689,hamilton-2026-08-11-hcsd-board-of-education-meeting-8-11-26,target,unresolved,cablecast,tvhamilton.cablecast.tv,https://tvhamilton.cablecast.tv/show/527?site=1,Hamilton,us:place:3933012,pinned,False,us:place:3933012,pinned,False,,,,
1690,hamilton-2026-08-13-city-council-meeting-8-12-26,target,unresolved,cablecast,tvhamilton.cablecast.tv,https://tvhamilton.cablecast.tv/show/528?site=1,Hamilton,us:place:3933012,pinned,False,us:place:3933012,pinned,False,,,,
1712,st-2025-12-16-st-louis-park-high-school-wind-ensemble-concert-dec-11-2025,target,unresolved,cablecast,city-slp-mn.cablecast.tv,https://city-slp-mn.cablecast.tv/internetchannel/show/1984?site=16,St,,unresolved,False,,unresolved,False,,,,
1713,santee-2025-05-19-brews-and-bites-2025-supports,target,unresolved,cablecast,cityofsantee.cablecast.tv,https://cityofsantee.cablecast.tv/internetchannel/show/2096,Santee,,unresolved,True,,unresolved,False,,us,,
1802,city-of-london-2015-12-07-strategic-priorities-and-policy-committee,target,unresolved,escribe,pub-london.escribemeetings.com,https://pub-london.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=05955325-4a2e-430e-a3c8-8154cb15cb32&lang=English,City of London,,unresolved,True,,unresolved,False,,us,,
1805,north-bay-2024-10-29-council-meeting,target,unresolved,escribe,pub-northbay.escribemeetings.com,https://pub-northbay.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=35463c77-20e6-4696-9baa-2baf327837a1&lang=English,North Bay,,unresolved,True,,unresolved,False,,us,,
1856,nassau-county-dec-14-2017-december-14-2017-the-school-board-of-nassau-county-flo,target,unresolved,swagit,nassaucountysd.new.swagit.com,https://nassaucountysd.new.swagit.com/videos/12152017-502,Nassau County,,unresolved,True,,unresolved,False,,us,,
1872,mlgw-2026-03-04-memphis-light-gas-water-division-board-meeting,target,unresolved,iqm2,mlgw.iqm2.com,https://mlgw.iqm2.com/Citizens/SplitView.aspx?Format=Agenda&MeetingID=2352&Mode=Video,MLGW,,unresolved,True,,unresolved,False,,us,,
1894,southern-california-association-of-governments-2025-06-05-tc-transportation-comm,target,unresolved,iqm2,scag.iqm2.com,https://scag.iqm2.com/Citizens/SplitView.aspx?Format=Agenda&MeetingID=2586&Mode=Video,Southern California Association of Governments,,unresolved,True,,unresolved,False,,us,,
1902,city-of-racine-2025-01-27-common-council,target,unresolved,granicus,cityofracine.granicus.com,https://cityofracine.granicus.com/player/clip/680,City of Racine,,unresolved,True,,unresolved,False,,us,,
1918,city-of-walnut-2023-01-25-city-council-meeting,target,unresolved,granicus,cityofwalnut.granicus.com,https://cityofwalnut.granicus.com/player/clip/260?view_id=2,City of Walnut,,unresolved,True,,unresolved,False,,us,,
1923,unknown-jurisdiction-what-is-jr0tc,target,unresolved,granicus,cms-k12-nc.granicus.com,https://cms-k12-nc.granicus.com/player/clip/2481,Unknown Jurisdiction,,unresolved,True,,unresolved,False,,us,,
2039,city-of-mesa-2026-08-10-city-council,target,unresolved,youtube,mesa.legistar.com,https://mesa.legistar.com/MeetingDetail.aspx?GUID=C6D3581F-B224-4A1C-A59D-0885C238FD52&ID=1428059&Options=info%7C&Search=,City of Mesa,us:place:0446000,pinned,True,us:place:0446000,pinned,False,,us,AZ,
2041,city-of-las-vegas-internet-address-2026-08-11,target,unresolved,youtube,lasvegas.primegov.com,https://lasvegas.primegov.com/Portal/Meeting?meetingTemplateId=43332,City of Las Vegas,us:place:3240000,pinned,True,us:place:3240000,pinned,False,,us,NV,
2050,open-publica-sacramento-county-california-board-of-supervisors-may-21-2025,target,unresolved,unknown,www.openpublica.com,https://www.openpublica.com/meetings/6840036168bb13318f7bf8eb,Open Publica,,unresolved,True,,unresolved,False,,us,,
2059,california-2023-11-22-csmfo-webinar-sales-tax-101-please-see-agenda-for-copy-of,target,unresolved,granicus,csmfo.granicus.com,https://csmfo.granicus.com/player/clip/120?view_id=1,California,,unresolved,True,,unresolved,False,,us,,
2060,unknown-jurisdiction-rulemaking-hearing-colorado-department-of-state-elections-r,target,unresolved,granicus,csos.granicus.com,https://csos.granicus.com/player/clip/532,Unknown Jurisdiction,,unresolved,True,,unresolved,False,,us,,
2078,dc-water-amp-sewer-authority-2018-12-16-board-of-directors,target,unresolved,granicus,dcwasa.granicus.com,https://dcwasa.granicus.com/player/clip/406?view_id=2,DC Water &amp; Sewer Authority,,unresolved,True,,unresolved,False,,us,,
2088,draper-city-council-meeting,target,unresolved,granicus,draper.granicus.com,https://draper.granicus.com/player/clip/342,Draper,,unresolved,True,,unresolved,False,,us,,
2108,city-of-edina-town-talk-fire-operations,target,unresolved,granicus,edina.granicus.com,https://edina.granicus.com/player/clip/4299,City of Edina,,unresolved,True,,unresolved,False,,us,,
2110,edwards-aquifer-authority-2024-07-25-2024-07-25-eahcp-implementing-committee,target,unresolved,granicus,edwardsaquifer.granicus.com,https://edwardsaquifer.granicus.com/player/clip/790?view_id=2,Edwards Aquifer Authority,,unresolved,True,,unresolved,False,,us,,
2138,city-of-evansville-2025-08-20-property-tax-assessment-board-of-appeals-ptaboa-8,target,unresolved,granicus,evansville.granicus.com,https://evansville.granicus.com/player/clip/7516,City of Evansville,,unresolved,True,,unresolved,False,,us,,
2139,city-of-everett-2025-08-13-parks-built-environment-committee,target,unresolved,granicus,everett.granicus.com,https://everett.granicus.com/player/clip/2802?view_id=4,City of Everett,,unresolved,True,,unresolved,False,,us,,
2174,howard-county-council-2026-05-05-legislative-session-day-8,target,unresolved,granicus,howardcounty.granicus.com,https://howardcounty.granicus.com/player/clip/6746?redirect=true&view_id=6,Howard County Council,us:county:24027,pinned,True,us:county:24027,pinned,False,,us,MD,
2179,unknown-jurisdiction-fort-worth-isd-regular-board-meeting-august-26-2025,target,unresolved,granicus,fortworthisd.granicus.com,https://fortworthisd.granicus.com/player/clip/5202,Unknown Jurisdiction,,unresolved,True,,unresolved,False,,us,,
2180,cook-county-forest-preserve-district-2021-07-27-finance-committee-on-2021-07-27,target,unresolved,granicus,fpdcc.granicus.com,https://fpdcc.granicus.com/player/clip/630?view_id=3,Cook County Forest Preserve District,,unresolved,True,,unresolved,False,,us,,
2182,city-of-fullerton-2026-01-12-parks-and-recreation-commission-on-2026-01-12-6-30,target,unresolved,granicus,fullerton.granicus.com,https://fullerton.granicus.com/player/clip/2202,City of Fullerton,,unresolved,True,,unresolved,False,,us,,
2183,fulton-2025-12-03-board-of-commissioners-on-2025-12-03-10-00-am,target,unresolved,granicus,fulton.granicus.com,https://fulton.granicus.com/player/clip/433,Fulton County,,unresolved,True,,unresolved,False,,us,,
2186,town-of-gilbert-2021-04-06-town-council-regular-meeting,target,unresolved,granicus,gilbert.granicus.com,https://gilbert.granicus.com/player/clip/976?view_id=5,Town of Gilbert,,unresolved,True,,unresolved,False,,us,,
2219,city-of-phoenix-2026-07-01-city-council-formal-meeting,target,unresolved,youtube,phoenix.legistar.com,https://phoenix.legistar.com/MeetingDetail.aspx?G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&GID=485&LEGID=2651,City of Phoenix,,unresolved,True,,unresolved,False,,us,,
2224,morrisville-town-council-mar-14th-2023,target,unresolved,granicus,morrisville.granicus.com,https://morrisville.granicus.com/MediaPlayer.php?clip_id=107,Morrisville,,unresolved,True,,unresolved,False,,us,,
2230,oregon-2014-09-16-house-interim-committee-on-agriculture-and-natural-resources-2,target,unresolved,granicus,oregon.granicus.com,https://oregon.granicus.com/MediaPlayer.php?clip_id=7616,Oregon,,unresolved,True,,unresolved,False,,us,,
