tenant_host,match,gov_id,strength,source,evidence,gov_name,solid_pages,needs_plumbing
www.youtube.com,channel=@townofinnisfail4760,ca:csd:4808008,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/innisfail-ab-2026-08-10-2026-08-10-regular-council-meeting; owner title ""Town of Innisfail""",Innisfail,2,True
www.youtube.com,channel=@townoflelandnc5366,us:place:3737680,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/town-of-leland-2026-07-16-council-regular-meeting-16-jul-2026; owner title ""Town of Leland NC""",Leland town,2,True
www.youtube.com,channel=@townoflosgatos2090,us:place:0644112,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/town-of-los-gatos-ca-2026-08-27-planning-commission-meeting-august-26-2026-7-00; owner title ""Town of Los Gatos""",Los Gatos town,1,True
www.youtube.com,channel=@townofloxahatcheegroves4511,us:place:1241577,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/town-of-loxahatchee-groves-florida-meetings-2026-08-18-08-18-2026-town-council-w; owner title ""Town of Loxahatchee Groves""",Loxahatchee Groves town,2,True
www.youtube.com,channel=@townofmillsriver,us:place:3743260,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/town-of-mills-river-nc-2026-06-25-town-council-meeting-june-25-2026; owner title ""Town of Mills River""",Mills River town,2,True
www.youtube.com,channel=@townofoaklandflorida4400,us:place:1250525,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/town-of-oakland-fl-2026-08-05-08-04-2026-appearance-review-board-regular-meeting; owner title ""Town of Oakland, Florida""",Oakland town,2,True
www.youtube.com,channel=@townofonancock4814,us:place:5159336,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/onancock-va-2026-08-24-town-council-regular-meeting; owner title ""Town of Onancock""",Onancock town,2,True
www.youtube.com,channel=@townofpalmerlake6197,us:place:0857025,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/town-of-palmer-lake-co-2026-04-23-board-of-trustees-special-regular-meeting-04-2; owner title ""Town of Palmer Lake""",Palmer Lake town,1,True
www.youtube.com,channel=@townofpaonia5418,us:place:0857300,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/paonia-co-2026-01-13-regular-town-board-meeting; owner title ""Town of Paonia""",Paonia town,1,True
www.youtube.com,channel=@townofross8493,us:place:0662980,fallback,archive_study_2026-09-09,"13 solidly-identified archive page(s), e.g. /m/town-of-ross-california-2026-09-01-august-26-2026-special-council-meeting; owner title ""Town Of Ross""",Ross town,13,True
www.youtube.com,channel=@townofsilvercitynm.5390,us:place:3573260,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/town-of-silver-city-nm-2025-01-15-town-of-silver-city-town-council-2025-01-14-re; owner title ""Town of Silver City, NM.""",Silver City town,1,True
www.youtube.com,channel=@townofslavelake653,ca:csd:4817029,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/town-of-slave-lake-ab-2026-07-14-committee-of-the-whole-july-14-2026; owner title ""Town of Slave Lake""",Slave Lake,2,True
www.youtube.com,channel=@townofsmyrnadelaware9431,us:place:1067310,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/smyrna-de-2026-04-14-election-board-meeting; owner title ""Town of Smyrna, Delaware""",Smyrna town,1,True
www.youtube.com,channel=@townofsouthwickmassachuset8676,us:cousub:2501365825,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/town-of-southwick-ma-2026-07-30-agricultural-commission-meeting-july-29-2026; owner title ""Town of Southwick, Massachusetts""",Southwick town,1,True
www.youtube.com,channel=@townofsurfsidebeach7463,us:place:4570585,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/town-of-surfside-beach-2026-08-25-7959635610958757251; owner title ""Town of Surfside Beach""",Surfside Beach town,2,True
www.youtube.com,channel=@townofsylvanc7195,us:place:3766500,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/sylva-nc-2026-07-23-town-of-sylva-s-zoom-meeting; owner title ""Town of Sylva NC""",Sylva town,1,True
www.youtube.com,channel=@townofvulcan3149,ca:csd:4805006,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/town-of-vulcan-ab-2026-08-10-regular-meeting-of-council-10-aug-2026; owner title ""Town of Vulcan""",Vulcan,2,True
www.youtube.com,channel=@townofwakefield6118,us:cousub:2501772215,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/wakefield-ma-2026-07-24-wakefield-advisory-board-of-public-works-meeting-july-22; owner title ""Town of Wakefield""",Wakefield town,1,True
www.youtube.com,channel=@townofwasagabeach.official,ca:csd:3543064,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/wasaga-beach-on-2023-09-02-special-emergency-council-meeting-02-sep-2023; owner title ""Town of Wasaga Beach""",Wasaga Beach,2,True
www.youtube.com,channel=@townofwrightsvillebeach1089,us:place:3775820,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/wrightsville-beach-nc-2026-03-05-planning-board-meeting-3-3-2026; owner title ""Town of Wrightsville Beach""",Wrightsville Beach town,1,True
www.youtube.com,channel=@townshipofgeorgianbay8702,ca:csd:3544065,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/georgian-bay-on-2026-08-26-special-planning-council-26-aug-2026; owner title ""Township of Georgian Bay""",Georgian Bay,2,True
www.youtube.com,channel=@townshipofmuskokalakes7748,ca:csd:3544053,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/muskoka-lakes-on-2026-07-29-special-council-29-jul-2026; owner title ""Township of Muskoka Lakes""",Muskoka Lakes,2,True
www.youtube.com,channel=@townshipofotonabee-southmo4144,ca:csd:3515005,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/township-of-otonabee-south-monaghan-on-2022-12-19-special-council-meeting-19-dec; owner title ""Township of Otonabee-South Monaghan""",Otonabee-South Monaghan,1,True
www.youtube.com,channel=@tumblerridgecouncilmeeting1445,ca:csd:5955003,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/tumbler-ridge-bc-2026-08-04-special-meeting-of-council-04-aug-2026; owner title ""Tumbler Ridge Council Meetings""",Tumbler Ridge,2,True
www.youtube.com,channel=@tumwaterwa-citygovernment5199,us:place:5372905,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/tumwater-wa-2026-08-26-city-council-work-session-aug-25-2026; owner title ""Tumwater, WA - City Government""",Tumwater city,1,True
www.youtube.com,channel=@twpwhitewaterregion,ca:csd:3547056,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/whitewater-region-on-2026-01-14-budget-committee-meeting-14-jan-2026; owner title ""Whitewater Region Official""",Whitewater Region,2,True
www.youtube.com,channel=@uacvideo,us:county:49047,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/uintah-county-ut; owner title ""Utah Association of Counties""",Uintah County,1,True
www.youtube.com,channel=@ulctTube,us:county:49049,fallback,archive_study_2026-09-09,"5 solidly-identified archive page(s), e.g. /m/utah-county-ut-2026-08-17-board-of-directors-meeting-august-17-2026; owner title ""Utah League of Cities and Towns""",Utah County,5,True
www.youtube.com,channel=@utahsystemofhighereducatio3201,us:county:49049,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/utah-county-ut-2026-07-08-udrc-advisory-board-meeting-06-29-2026; owner title ""Utah System of Higher Education""",Utah County,1,True
www.youtube.com,channel=@victoriamngov,us:place:2767036,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/city-of-victoria-mn-2026-08-10-regular-council-meeting-aug-10-2026; owner title ""City of Victoria, Minnesota""",Victoria city,2,True
www.youtube.com,channel=@villagecary3661,us:place:1711592,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/cary-il-2026-05-06-agenda-center; owner title ""Village of Cary""",Cary village,1,True
www.youtube.com,channel=@villageofballstonspa5383,us:place:3604253,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/ballston-spa-ny-2026-08-25-village-of-ballston-spa-board-of-trustees-meeting-8-2; owner title ""VillageOfBallstonSpa""",Ballston Spa village,1,True
www.youtube.com,channel=@villageofbrowndeer3945,us:place:5510375,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/village-of-brown-deer-wi-2026-08-18-village-board-meeting-august-17-2026; owner title ""Village of Brown Deer""",Brown Deer village,1,True
www.youtube.com,channel=@villageofcoldspringnewyork663,us:place:3616936,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/cold-spring-ny-2026-08-16-board-of-trustees-regular-monthly-meeting-august-12-20; owner title ""Village of Cold Spring New York""",Cold Spring village,1,True
www.youtube.com,channel=@villageofcooperstown7215,us:place:3618047,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/village-of-cooperstown-2026-08-24-board-of-trustees-meeting-8-24-26; owner title ""Village of Cooperstown""",Cooperstown village,1,True
www.youtube.com,channel=@villageofcorralesofficial7770,us:place:3517960,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/corrales-nm-2026-06-11-june-9-2026-regular-council-meeting; owner title ""Village of Corrales Official""",Corrales village,1,True
www.youtube.com,channel=@villageofcrossplainswiscon3039,us:place:5517775,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/village-of-cross-plains-wi-2026-08-25-08-24-2026-village-board-meeting; owner title ""Village of Cross Plains, Wisconsin""",Cross Plains village,1,True
www.youtube.com,channel=@villageofmartinsadditions7681,us:place:2450965,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/martin-s-additions-md-2026-07-20-village-of-martin-s-additions-town-council-meet; owner title ""Village of Martin's Additions""",Martin's Additions village,1,True
www.youtube.com,channel=@villageofmerrickville-wolf2305,ca:csd:3507052,fallback,archive_study_2026-09-09,"3 solidly-identified archive page(s), e.g. /m/merrickville-wolford-2025-12-22-announcements-statements-from-members-regular-co; owner title ""Village of Merrickville-Wolford""",Merrickville-Wolford,3,True
www.youtube.com,channel=@villageofmorelandhills528,us:place:3952052,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/village-of-moreland-hills-oh-2026-08-13-moreland-hills-council-meeting-august-12; owner title ""Village of Moreland Hills""",Moreland Hills village,1,True
www.youtube.com,channel=@villageofpatchogue7474,us:place:3656660,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/village-of-patchogue-ny-2026-07-27-village-of-patchogue-board-of-trustee-meeting; owner title ""Village of Patchogue""",Patchogue village,2,True
www.youtube.com,channel=@villageofpointedward,ca:csd:3538031,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/pointedward-2025-07-08-proposed-zoning-by-law-amendment-z-01-2025-regular-counci; owner title ""Village of Point Edward""",Point Edward,2,True
www.youtube.com,channel=@villageofryebrook6985,us:place:3664325,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/village-of-rye-brook-ny-2026-07-28-board-of-trustees-28-jul-2026-7-30pm; owner title ""Village of Rye Brook""",Rye Brook village,2,True
www.youtube.com,channel=@villageofwesthamptonbeach2736,us:place:3680181,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/westhampton-beach-ny-2026-08-14-2026-08-13-planning-board-meeting; owner title ""Village of Westhampton Beach""",Westhampton Beach village,2,True
www.youtube.com,channel=@villageofwhitefishbay6684,us:place:5586700,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/village-of-whitefish-bay-wi-2026-08-20-community-development-authority-august-18; owner title ""Village of Whitefish Bay""",Whitefish Bay village,1,True
www.youtube.com,channel=@villageofwinnetkail,us:place:1782530,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/winnetka-il-2022-05-18-may-17-2022-regular-council-meeting; owner title ""Village of Winnetka""",Winnetka village,1,True
www.youtube.com,channel=@visitfayettecountyiowa,us:county:19065,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/fayette-county-ia-2024-10-15-100th-anniversary-of-the-fayette-county-iowa-courth; owner title ""Visit Fayette County""",Fayette County,1,True
www.youtube.com,channel=@waltoncountygeorgiagovernm7831,us:county:13297,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/walton-county-ga-2026-08-04-board-of-commissioners-meeting-august-4th-2026; owner title ""Walton County Georgia Government""",Walton County,1,True
www.youtube.com,channel=@washcoutah,us:county:49053,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/washington-county-ut-2026-04-14-meetings; owner title ""Washington County""",Washington County,1,True
www.youtube.com,channel=@waynecountycommission,us:county:26163,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/wayne-county-mi-2026-01-08-wayne-county-commission-january-8-2026; owner title ""Wayne County Commission""",Wayne County,1,True
www.youtube.com,channel=@wbrcouncilclerk8861,us:county:22121,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/west-baton-rouge-parish-la-2019-10-17-10-15-2019-board-of-adjustments; owner title ""WBR CouncilClerk""",West Baton Rouge Parish,1,True
www.youtube.com,channel=@whitfieldcounty7378,us:county:13313,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/whitfield-county-ga-2026-06-08-boc-meeting-6-8-2026; owner title ""Whitfield County""",Whitfield County,1,True
www.youtube.com,channel=@wichitapolicedept,us:place:2079000,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/wichita-ks-2026-07-15-wichita-animal-services-advisory-board-meeting-july-15-202; owner title ""Wichita Police Department""",Wichita city,1,True
www.youtube.com,channel=@williamscountyND,us:county:38105,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/williams-county-2026-09-01-board-of-county-commissioners-sep-01-2026; owner title ""Williams County""",Williams County,1,True
www.youtube.com,channel=@wrightcountyminnesota,us:county:27171,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/wright-county-mn-2026-08-04-wright-county-board-meeting-08-04-2026; owner title ""Wright County, Minnesota""",Wright County,1,True
www.youtube.com,channel=@wstotv12,us:place:5577675,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/stoughton-wi-2026-08-12-city-council-8-11-26; owner title ""WSTO TV""",Stoughton city,1,True
