cog_id,name,gov_type,state,county_area_name
145819,GARRETT-UNITY DRAINAGE DISTRICT 7,special_district,IL,DOUGLAS
145820,TUSCOLA DRAINAGE DISTRICT 5,special_district,IL,DOUGLAS
145821,ADDISON FIRE PROTECTION DISTRICT 1,special_district,IL,DUPAGE
145822,BENSENVILLE FIRE PROTECTION DISTRICT 2,special_district,IL,DUPAGE
145823,CLARENDON HILLS PARK DISTRICT,special_district,IL,DUPAGE
145824,DARIEN-WOODRIDGE FIRE PROTECTION DISTRICT,special_district,IL,DUPAGE
145825,DOWNERS GROVE SANITARY DISTRICT,special_district,IL,DUPAGE
145826,ELMHURST PARK DISTRICT,special_district,IL,DUPAGE
145827,ITASCA FIRE PROTECTION DISTRICT 1,special_district,IL,DUPAGE
145828,NAPERVILLE FIRE PROTECTION DISTRICT,special_district,IL,DUPAGE
145829,ROSELLE FIRE PROTECTION DISTRICT 1,special_district,IL,DUPAGE
145830,WARRENVILLE FIRE PROTECTION DISTRICT,special_district,IL,DUPAGE
145832,LOMBARD PARK DISTRICT,special_district,IL,DUPAGE
145833,WHEATON PARK DISTRICT,special_district,IL,DUPAGE
145834,WINFIELD FIRE PROTECTION DISTRICT,special_district,IL,DUPAGE
145835,WOOD DALE FIRE PROTECTION DISTRICT 1,special_district,IL,DUPAGE
145836,YORKFIELD FIRE PROTECTION DISTRICT,special_district,IL,DUPAGE
145837,WEST CHICAGO PUBLIC LIBRARY DISTRICT,special_district,IL,DUPAGE
145838,BROOKERIDGE PARK DISTRICT,special_district,IL,DUPAGE
145840,WARRENVILLE PARK DISTRICT,special_district,IL,DUPAGE
145843,DUPAGE AIRPORT AUTHORITY,special_district,IL,DUPAGE
145845,INDIAN PRAIRIE PUBLIC LIBRARY DISTRICT,special_district,IL,DUPAGE
145846,WEST CHICAGO MOSQUITO ABATEMENT DISTRICT,special_district,IL,DUPAGE
145847,TRI STATE PARK PARK DISTRICT,special_district,IL,DUPAGE
145848,BENSENVILLE PARK DISTRICT,special_district,IL,DUPAGE
145850,BURR RIDGE PARK DISTRICT,special_district,IL,DUPAGE
145851,ITASCA PARK DISTRICT,special_district,IL,DUPAGE
145852,MEDINAH PARK DISTRICT,special_district,IL,DUPAGE
145853,OAK BROOK PARK DISTRICT,special_district,IL,DUPAGE
145855,BUTTERFIELD PARK DISTRICT,special_district,IL,DUPAGE
145856,LISLE PUBLIC LIBRARY DISTRICT,special_district,IL,DUPAGE
145857,LISLE PARK DISTRICT,special_district,IL,DUPAGE
145860,WOODRIDGE PARK DISTRICT,special_district,IL,DUPAGE
145861,FIFTY THREE TRAILS ESTATES PARK DISTRICT,special_district,IL,DUPAGE
145862,DARIEN PARK DISTRICT,special_district,IL,DUPAGE
145863,GLENSIDE PUBLIC LIBRARY DISTRICT,special_district,IL,DUPAGE
145865,BROCTON DRAINAGE DISTRICT - EAST AND WEST DITCHES,special_district,IL,EDGAR
145866,BROCTON FIRE PROTECTION DISTRICT,special_district,IL,EDGAR
145867,BUCK DRAINAGE DISTRICT 7,special_district,IL,EDGAR
145868,EMBARRASS DRAINAGE DISTRICT 9,special_district,IL,EDGAR
145869,CONSOLIDATED DRAINAGE DISTRICT 1,special_district,IL,EDGAR
145870,SHILOH DRAINAGE DISTRICT 2,special_district,IL,EDGAR
145871,SHILOH DRAINAGE DISTRICT 7,special_district,IL,EDGAR
145872,EDGAR COUNTY SOIL AND WATER CONSERVATION DISTRICT,special_district,IL,EDGAR
145873,EDGAR COUNTY HOUSING AUTHORITY,special_district,IL,EDGAR
145874,HUME FIRE PROTECTION DISTRICT,special_district,IL,EDGAR
145875,JOHN MITCHELL DRAINAGE DISTRICT,special_district,IL,EDGAR
145876,KANSAS FIRE PROTECTION DISTRICT,special_district,IL,EDGAR
145877,PARIS-EDGAR TOWNS UNION DRAINAGE DISTRICT 1,special_district,IL,EDGAR
145878,PRAIRIE TOWNSHIP DRAINAGE DISTRICT 1,special_district,IL,EDGAR
145879,PRAIRIE TOWNSHIP DRAINAGE DISTRICT 4,special_district,IL,EDGAR
145880,PRAIRIE TOWNSHIP DRAINAGE DISTRICT 6,special_district,IL,EDGAR
145881,SYMMES SPECIAL DRAINAGE DISTRICT,special_district,IL,EDGAR
145882,EMBARRASS-KANSAS TOWNS UNION DRAINAGE DISTRICT 1,special_district,IL,EDGAR
145883,PARIS-BUCK UNION DRAINAGE DISTRICT 2,special_district,IL,EDGAR
145884,SHILOH EDGAR TOWNSHIP UNION DRAINAGE DISTRICT 1,special_district,IL,EDGAR
145885,YOUNG AMERICA DRAINAGE DISTRICT 1,special_district,IL,EDGAR
145886,ALBION RURAL FIRE PROTECTION DISTRICT,special_district,IL,EDWARDS
145887,EDWARDS COUNTY SOIL AND WATER CONSERVATION DISTRICT,special_district,IL,EDWARDS
145888,BROWNS RURAL FIRE PROTECTION DISTRICT,special_district,IL,EDWARDS
145890,ALBION PARK DISTRICT,special_district,IL,EDWARDS
145891,EDWARDS COUNTY HOUSING AUTHORITY,special_district,IL,EDWARDS
145892,WEST SALEM FIRE PROTECTION DISTRICT,special_district,IL,EDWARDS
145894,BUTTER CREEK DRAINAGE AND LEVEE DISTRICT,special_district,IL,EDWARDS
145896,EFFINGHAM COUNTY SOIL AND WATER CONSERVATION DISTRICT,special_district,IL,EFFINGHAM
145897,EFFINGHAM WATER AUTHORITY,special_district,IL,EFFINGHAM
145898,EFFINGHAM COUNTY HOUSING AUTHORITY,special_district,IL,EFFINGHAM
145899,TEUTOPOLIS FIRE PROTECTION DISTRICT,special_district,IL,EFFINGHAM
145900,TRI COUNTY FIRE PROTECTION DISTRICT,special_district,IL,EFFINGHAM
145901,TEUTOPOLIS PARK DISTRICT,special_district,IL,EFFINGHAM
145902,SHUMWAY FIRE PROTECTION DISTRICT,special_district,IL,EFFINGHAM
145903,MONTROSE FIRE PROTECTION DISTRICT,special_district,IL,EFFINGHAM
145904,LUCAS TOWNSHIP DRAINAGE DISTRICT,special_district,IL,EFFINGHAM
145905,BEAR GROVE DRAINAGE DISTRICT,special_district,IL,FAYETTE
145906,FAYETTE COUNTY HOSPITAL DISTRICT,special_district,IL,FAYETTE
145907,FAYETTE COUNTY SOIL WATER CONSERVATION DISTRICT,special_district,IL,FAYETTE
145908,MERIDIAN LINE DRAINAGE DISTRICT,special_district,IL,FAYETTE
145909,VANDALIA PARK DISTRICT,special_district,IL,FAYETTE
145912,THE GREATER BROWNSTOWN PARK DISTRICT,special_district,IL,FAYETTE
145913,BROWNSTOWN FIRE PROTECTION DISTRICT,special_district,IL,FAYETTE
145914,SAINT PETER FIRE PROTECTION DISTRICT,special_district,IL,FAYETTE
145915,AVENA CEMETERY DISTRICT,special_district,IL,FAYETTE
145916,AVENA DRAINAGE DISTRICT 1,special_district,IL,FAYETTE
145917,PELLA DRAINAGE DISTRICT 2,special_district,IL,FORD
145918,LYMAN-WALL TOWNSHIPS DRAINAGE DISTRICT 1,special_district,IL,FORD
145919,FORD COUNTY SOIL AND WATER CONSERVATION DISTRICT,special_district,IL,FORD
145920,LYMAN TOWNSHIP DRAINAGE DISTRICT,special_district,IL,FORD
145921,SUGAR CREEK DRAINAGE DISTRICT,special_district,IL,FORD
145922,MONA-PELLA-SULLIVAN TOWNSHIPS UNION DRAINAGE DISTRICT 1,special_district,IL,FORD
145923,VERMILION SPECIAL DRAINAGE DISTRICT,special_district,IL,FORD
145924,VERMILION RIVER OUTLET DRAINAGE DISTRICT,special_district,IL,FORD
145927,PIPER CITY FIRE PROTECTION DISTRICT,special_district,IL,FORD
145928,GIBSON CITY FIRE PROTECTION DISTRICT,special_district,IL,FORD
145929,SIBLEY DRAINAGE DISTRICT,special_district,IL,FORD
145930,PATTON TOWNSHIP CEMETERY DISTRICT,special_district,IL,FORD
145931,FRANKLIN COUNTY HOSPITAL DISTRICT,special_district,IL,FRANKLIN
145932,FRANKLIN COUNTY SOIL AND WATER CONSERVATION DISTRICT,special_district,IL,FRANKLIN
145933,BENTON PUBLIC LIBRARY DISTRICT,special_district,IL,FRANKLIN
145934,EWING-NORTHERN FIRE PROTECTION DISTRICT,special_district,IL,FRANKLIN
145935,HILL CITY WATER DISTRICT,special_district,IL,FRANKLIN
145936,PLUMFIELD WATER SERVICE DISTRICT,special_district,IL,FRANKLIN
145938,MULKEYTON WATER SERVICE DISTRICT,special_district,IL,FRANKLIN
145939,ASTORIA FIRE PROTECTION DISTRICT,special_district,IL,FULTON
145940,AVON FIRE PROTECTION DISTRICT,special_district,IL,FULTON
145941,BUCKHEART FIRE PROTECTION DISTRICT,special_district,IL,FULTON
145942,CANTON PARK DISTRICT,special_district,IL,FULTON
145943,EAST LIVERPOOL DRAINAGE AND LEVEE DISTRICT,special_district,IL,FULTON
145944,FULTON COUNTY SOIL AND WATER CONSERVATION DISTRICT,special_district,IL,FULTON
145946,IPAVA FIRE PROTECTION DISTRICT,special_district,IL,FULTON
145947,KERTON VALLEY DRAINAGE AND LEVEE DISTRICT,special_district,IL,FULTON
145948,LANGELLIER DRAINAGE AND LEVEE DISTRICT,special_district,IL,FULTON
145949,LIVERPOOL DRAINAGE AND LEVEE DISTRICT,special_district,IL,FULTON
145950,LONDON MILLS COMMUNITY FIRE PROTECTION DISTRICT,special_district,IL,FULTON
145951,THOMPSON DRAINAGE AND LEVEE DISTRICT,special_district,IL,FULTON
145952,SOUTH FULTON WATER SERVICE DISTRICT,special_district,IL,FULTON
145953,ASTORIA PUBLIC LIBRARY DISTRICT,special_district,IL,FULTON
145954,VALLEY DISTRICT LIBRARY,special_district,IL,FULTON
145956,YOUNG HICKORY CEMETERY DISTRICT,special_district,IL,FULTON
145957,JOSHUA CEMETERY DISTRICT,special_district,IL,FULTON
145960,FARMERS CEMETERY DISTRICT,special_district,IL,FULTON
145961,LIVERPOOL CEMETERY DISTRICT,special_district,IL,FULTON
145964,ASTORIA CEMETERY DISTRICT,special_district,IL,FULTON
145965,WEST MATANZAS DRAINAGE AND LEVEE DISTRICT,special_district,IL,FULTON
145968,FARMINGTON COMMUNITY FIRE PROTECTION DISTRICT,special_district,IL,FULTON
145969,LEWISTOWN PARK DISTRICT,special_district,IL,FULTON
145970,VERMONT SANITARY DISTRICT,special_district,IL,FULTON
145971,GALLATIN COUNTY SOIL AND WATER CONSERVATION DISTRICT,special_district,IL,GALLATIN
145972,GALLATIN COUNTY HOUSING AUTHORITY,special_district,IL,GALLATIN
145973,SHAWNEETOWN PORT DISTRICT,special_district,IL,GALLATIN
145974,UNION DRAINAGE DISTRICT,special_district,IL,GALLATIN
145975,POND SETTLEMENT DRAINAGE DISTRICT,special_district,IL,GALLATIN
145976,RIDGEWAY-ASBURY UNION DRAINAGE DISTRICT 2,special_district,IL,GALLATIN
145977,GREENFIELD FIRE PROTECTION DISTRICT,special_district,IL,GREENE
145978,GREENE COUNTY HOUSING AUTHORITY,special_district,IL,GREENE
145979,KEACH DRAINAGE AND LEVEE DISTRICT,special_district,IL,GREENE
145980,BLUFFDALE DRAINAGE AND LEVEE DISTRICT,special_district,IL,GREENE
145981,WRIGHTS STREET LIGHTING DISTRICT,special_district,IL,GREENE
145982,MORRIS AREA PUBLIC LIBRARY DISTRICT,special_district,IL,GRUNDY
145983,COAL CITY PUBLIC LIBRARY DISTRICT,special_district,IL,GRUNDY
145984,BRACEVILLE FIRE PROTECTION DISTRICT,special_district,IL,GRUNDY
145985,MINOOKA FIRE PROTECTION DISTRICT,special_district,IL,GRUNDY
145986,DINGMAN DRAINAGE DISTRICT,special_district,IL,GRUNDY
145987,MORRIS FIRE PROTECTION AND AMBULANCE DISTRICT,special_district,IL,GRUNDY
145988,HAW CREEK SPECIAL DRAINAGE DISTRICT,special_district,IL,HAMILTON
145990,DAHLGREN FIRE PROTECTION DISTRICT,special_district,IL,HAMILTON
145991,HAMILTON MEMORIAL HOSPITAL DISTRICT,special_district,IL,HAMILTON
145992,HAMILTON COUNTY HOUSING AUTHORITY,special_district,IL,HAMILTON
145993,AUGUSTA FIRE PROTECTION DISTRICT,special_district,IL,HANCOCK
145994,BOWEN FIRE PROTECTION DISTRICT,special_district,IL,HANCOCK
145995,DALLAS RURAL FIRE PROTECTION DISTRICT,special_district,IL,HANCOCK
145996,LA HARPE FIRE PROTECTION DISTRICT,special_district,IL,HANCOCK
145997,LA HARPE CARNEGIE PUBLIC LIBRARY DISTRICT,special_district,IL,HANCOCK
145999,CARTHAGE PUBLIC LIBRARY DISTRICT,special_district,IL,HANCOCK
146000,GREATER WEST CENTRAL PUBLIC LIBRARY DISTRICT,special_district,IL,HANCOCK
146001,CHILI TOWNSHIP PARK DISTRICT,special_district,IL,HANCOCK
146002,HAMILTON PARK DISTRICT,special_district,IL,HANCOCK
146003,TRI COUNTY FIRE PROTECTION DISTRICT,special_district,IL,HANCOCK
146004,DALLAS CITY PARK DISTRICT,special_district,IL,HANCOCK
146006,HARDIN COUNTY HOUSING AUTHORITY,special_district,IL,HARDIN
146008,BIGGSVILLE FIRE PROTECTION DISTRICT,special_district,IL,HENDERSON
146010,HENDERSON COUNTY PUBLIC LIBRARY DISTRICT,special_district,IL,HENDERSON
146011,GULFPORT-GLADSTONE FIRE PROTECTION DISTRICT,special_district,IL,HENDERSON
146012,ATKINSON FIRE PROTECTION DISTRICT,special_district,IL,HENRY
146013,BISHOP HILL COMMUNITY FIRE PROTECTION DISTRICT,special_district,IL,HENRY
146014,CLOVER FIRE PROTECTION DISTRICT,special_district,IL,HENRY
146015,GREEN RIVER SPECIAL DRAINAGE DISTRICT,special_district,IL,HENRY
146016,HENRY COUNTY SOIL AND WATER CONSERVATION DISTRICT,special_district,IL,HENRY
146017,KEWANEE PARK DISTRICT,special_district,IL,HENRY
146018,LOWER GREEN RIVER SPECIAL DRAINAGE DISTRICT,special_district,IL,HENRY
146019,MUD CREEK SPECIAL DRAINAGE DISTRICT,special_district,IL,HENRY
146020,NORTH EDWARDS RIVER WEST MUD CREEK DRAINAGE DISTRICT,special_district,IL,HENRY
146021,SHABBONA SPECIAL DRAINAGE DISTRICT,special_district,IL,HENRY
146022,WHITESIDE HENRY UNION SPECIAL DRAINAGE DISTRICT,special_district,IL,HENRY
146023,KEWANEE PUBLIC LIBRARY DISTRICT,special_district,IL,HENRY
146024,COLONA PUBLIC LIBRARY DISTRICT,special_district,IL,HENRY
146025,GENESEO PUBLIC LIBRARY DISTRICT,special_district,IL,HENRY
146026,ATKINSON PUBLIC LIBRARY DISTRICT,special_district,IL,HENRY
146027,AQUADUCT SPECIAL DRAINAGE DISTRICT,special_district,IL,HENRY
146029,YORKTOWN TOWNSHIP DRAINAGE DISTRICT 1,special_district,IL,HENRY
146030,HOOPPOLE PUBLIC LIBRARY DISTRICT,special_district,IL,HENRY
146031,KEWANEE AIRPORT AUTHORITY,special_district,IL,HENRY
146033,CAMBRIDGE FIRE PROTECTION DISTRICT,special_district,IL,HENRY
146034,ARTESIA-ASH GROVE TOWNSHIP UNION MUTUAL DRAINAGE DISTRICT 3,special_district,IL,IROQUOIS
146035,ARTESIA DRAINAGE DISTRICT 3,special_district,IL,IROQUOIS
146036,ASH GROVE DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146037,ASHKUM DANFORTH UNION DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146038,BEAVER DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146039,BEAVER DRAINAGE DISTRICT 3,special_district,IL,IROQUOIS
146040,BEAVER FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146041,BELMONT DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146042,BUCKLEY FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146043,CHEBANSE DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146044,CHEBANSE FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146045,CONCORD FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146046,CRESCENT IROQUOIS DRAINAGE DISTRICT 2,special_district,IL,IROQUOIS
146047,CRESCENT IROQUOIS FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146048,DANFORTH DRAINAGE DISTRICT 3,special_district,IL,IROQUOIS
146049,DANFORTH DRAINAGE DISTRICT 5,special_district,IL,IROQUOIS
146050,EASTBURN DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146051,EASTBURN DRAINAGE DISTRICT 3,special_district,IL,IROQUOIS
146052,FOUNTAIN CREEK DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146053,IROQUOIS CRESCENT DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146054,IROQUOIS DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146055,LODA FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146056,MARTINTON DRAINAGE DISTRICT 4,special_district,IL,IROQUOIS
146057,MARTINTON FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146058,MIDDLEPORT DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146059,MILFORD LOVEJOY DRAINAGE DISTRICT,special_district,IL,IROQUOIS
146060,MILKS GROVE SPECIAL DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146061,NORTH SHELDON SOUTH CONCORD DRAINAGE DISTRICT,special_district,IL,IROQUOIS
146062,ONARGA DOUGLAS DANFORTH DRAINAGE DISTRICT,special_district,IL,IROQUOIS
146063,ONARGA DRAINAGE DISTRICT 3,special_district,IL,IROQUOIS
146064,ONARGA FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146065,PAPINEAU FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146066,PIGEON CREEK DRAINAGE DISTRICT,special_district,IL,IROQUOIS
146067,PIGEON GROVE FOUNTAIN CREEK DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146068,SHELDON FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146069,STOCKLAND FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146070,ARTESIA RIDGELAND DRAINAGE DISTRICT 3,special_district,IL,IROQUOIS
146071,DANFORTH-ASHKUM TOWNSHIP DRAINAGE DISTRICT 2,special_district,IL,IROQUOIS
146072,WHISKEY CREEK DRAINAGE DISTRICT,special_district,IL,IROQUOIS
146073,WOODLAND FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146074,CISSNA PARK COMMUNITY PUBLIC LIBRARY DISTRICT,special_district,IL,IROQUOIS
146077,GILMAN CEMETERY DISTRICT,special_district,IL,IROQUOIS
146078,DOUGLAS PARK DISTRICT,special_district,IL,IROQUOIS
146079,DANFORTH FIRE PROTECTION DISTRICT,special_district,IL,IROQUOIS
146080,ARTESIA RIDGELAND DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146081,RIDGELAND DRAINAGE DISTRICT 2,special_district,IL,IROQUOIS
146082,ONARGA DRAINAGE DISTRICT 5,special_district,IL,IROQUOIS
146083,LODA SANITARY DISTRICT,special_district,IL,IROQUOIS
146085,MILFORD TOWNSHIP PARK DISTRICT,special_district,IL,IROQUOIS
146086,PAPINEAU-MARTINTON UNION DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146087,SHELDON DRAINAGE DISTRICT 1,special_district,IL,IROQUOIS
146088,IROQUOIS DRAINAGE DISTRICT 2,special_district,IL,IROQUOIS
146089,GRAND TOWER PARK DISTRICT,special_district,IL,JACKSON
146090,JACKSON COUNTY HOUSING AUTHORITY,special_district,IL,JACKSON
146091,MURPHYSBORO PARK DISTRICT,special_district,IL,JACKSON
146092,MURPHYSBORO-POMONA-SOMERSET FIRE PROTECTION DISTRICT,special_district,IL,JACKSON
146093,RICK WARREN MEMORIAL PUBLIC LIBRARY DISTRICT,special_district,IL,JACKSON
146094,SOUTH HIGHWAY WATER DISTRICT,special_district,IL,JACKSON
146095,KINKAID-REEDS CREEK RIVER CONSERVANCY DISTRICT,special_district,IL,JACKSON
146096,DEGOGNIA-FOUNTAIN BLUFF LEVEE AND DRAINAGE DISTRICT,special_district,IL,JACKSON
146097,GORHAM SANITARY DISTRICT,special_district,IL,JACKSON
146098,NORTH FORK DRAINAGE DISTRICT,special_district,IL,JASPER
146099,SAINT MARIE DRAINAGE LEVEE DISTRICT,special_district,IL,JASPER
146100,CAPTAIN POND DRAINAGE AND LEVEE DISTRICT,special_district,IL,JASPER
146102,JEFFERSON FIRE PROTECTION DISTRICT,special_district,IL,JEFFERSON
146103,MOUNT VERNON AIRPORT AUTHORITY,special_district,IL,JEFFERSON
146104,WOODLAWN FIRE PROTECTION DISTRICT,special_district,IL,JEFFERSON
146105,CE BREHM MEMORIAL PUBLIC LIBRARY DISTRICT,special_district,IL,JEFFERSON
146106,DIX-KELL WATER AND SEWER COMMISSION,special_district,IL,JEFFERSON
146107,JERSEY COMMUNITY HOSPITAL DISTRICT,special_district,IL,JERSEY
146108,OTTER CREEK FIRE PROTECTION DISTRICT,special_district,IL,JERSEY
146109,NUTWOOD DRAINAGE AND LEVEE DISTRICT,special_district,IL,JERSEY
146110,Q. E. M. FIRE PROTECTION DISTRICT,special_district,IL,JERSEY
146111,ELIZABETH COMMUNITY FIRE PROTECTION DISTRICT,special_district,IL,JO DAVIESS
146112,SCALES MOUND FIRE PROTECTION DISTRICT,special_district,IL,JO DAVIESS
146113,STOCKTON TOWNSHIP PARK DISTRICT,special_district,IL,JO DAVIESS
146115,GALENA RURAL FIRE PROTECTION DISTRICT,special_district,IL,JO DAVIESS
146118,JOHNSON COUNTY SOIL AND WATER CONSERVATION DISTRICT,special_district,IL,JOHNSON
146119,VIENNA SANITARY DISTRICT,special_district,IL,JOHNSON
146120,BURNSIDE WATER DISTRICT,special_district,IL,JOHNSON
146122,CARPENTERSVILLE COUNTRYSIDE FIRE PROTECTION DISTRICT,special_district,IL,KANE
146123,ELBURN COUNTRYSIDE FIRE PROTECTION DISTRICT,special_district,IL,KANE
146124,FOX RIVER WATER RECLAMATION DISTRICT,special_district,IL,KANE
146126,MONTGOMERY COUNTRYSIDE FIRE PROTECTION DISTRICT,special_district,IL,KANE
146127,RUTLAND DUNDEE TOWNSHIP FIRE PROTECTION DISTRICT,special_district,IL,KANE
146128,SUGAR GROVE WATER AUTHORITY,special_district,IL,KANE
146130,RUTLAND TOWNSHIP SOLID WASTE DISPOSAL DISTRICT,special_district,IL,KANE
146131,KANEVILLE PUBLIC LIBRARY DISTRICT,special_district,IL,KANE
146132,VIRGIL TOWNSHIP SOLID WASTE DISPOSAL DISTRICT,special_district,IL,KANE
146133,MAPLE PARK PUBLIC LIBRARY DISTRICT,special_district,IL,KANE
146135,SAINT CHARLES PUBLIC LIBRARY DISTRICT,special_district,IL,KANE
146136,ELLA JOHNSON PUBLIC LIBRARY DISTRICT,special_district,IL,KANE
146137,HAMPSHIRE PARK DISTRICT,special_district,IL,KANE
146138,PINGREE GROVE-COUNTRYSIDE FIRE PROTECTION DISTRICT,special_district,IL,KANE
146139,BURLINGTON FIRE PROTECTION DISTRICT,special_district,IL,KANE
146140,HAMPSHIRE FIRE PROTECTION DISTRICT,special_district,IL,KANE
146141,BATAVIA COUNTRYSIDE FIRE PROTECTION DISTRICT,special_district,IL,KANE
146142,BURLINGTON PARK DISTRICT,special_district,IL,KANE
146143,WEST DUNDEE FIRE PROTECTION DISTRICT,special_district,IL,KANE
146144,KANEVILLE-BLACKBERRY UNION DRAINAGE DISTRICT 1,special_district,IL,KANE
146145,AROMA FIRE PROTECTION DISTRICT,special_district,IL,KANKAKEE
146146,BOURBONNAIS FIRE PROTECTION DISTRICT,special_district,IL,KANKAKEE
146147,CABERY AREA FIRE PROTECTION DISTRICT,special_district,IL,KANKAKEE
146148,GAR GREEK DRAINAGE DISTRICT,special_district,IL,KANKAKEE
146149,GRANT PARK FIRE PROTECTION DISTRICT,special_district,IL,KANKAKEE
146150,KANKAKEE COUNTY HOUSING AUTHORITY,special_district,IL,KANKAKEE
146151,KANKAKEE COUNTY SOIL AND WATER CONSERVATION DISTRICT,special_district,IL,KANKAKEE
146152,KANKAKEE VALLEY PARK DISTRICT,special_district,IL,KANKAKEE
146153,KANKAKEE TOWNSHIP FIRE PROTECTION DISTRICT,special_district,IL,KANKAKEE
146154,LIMESTONE TOWNSHIP FIRE PROTECTION DISTRICT,special_district,IL,KANKAKEE
146155,MCGILLIURAY SPECIAL DRAINAGE DISTRICT,special_district,IL,KANKAKEE
146156,MANTENO COMMUNITY FIRE PROTECTION DISTRICT,special_district,IL,KANKAKEE
146157,OTTO TOWNSHIP FIRE PROTECTION DISTRICT,special_district,IL,KANKAKEE
146158,PEMBROKE FIRE PROTECTION DISTRICT,special_district,IL,KANKAKEE
146159,SAINT ANNE TOWNSHIP FIRE PROTECTION DISTRICT,special_district,IL,KANKAKEE
146160,SPRING CREEK DRAINAGE DISTRICT,special_district,IL,KANKAKEE
146161,MANTENO-BOURBONNAIS UNION DRAINAGE DISTRICT 6,special_district,IL,KANKAKEE
146162,WASHINGTON-YELLOWHEAD UNION DRAINAGE DISTRICT 1,special_district,IL,KANKAKEE
146166,BOURBONNAIS PUBLIC LIBRARY DISTRICT,special_district,IL,KANKAKEE
146167,KANKAKEE COUNTY PUBLIC BUILDING COMMISSION,special_district,IL,KANKAKEE
146168,BAKER CREEK DRAINAGE DISTRICT,special_district,IL,KANKAKEE
146170,MOMENCE PARK DISTRICT,special_district,IL,KANKAKEE
146171,MANTENO DRAINAGE DISTRICT 3,special_district,IL,KANKAKEE
146172,MANTENO-SUMNER UNION DRAINAGE DISTRICT 1,special_district,IL,KANKAKEE
