tenant_host,state,source,evidence
tustin.granicus.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Tustin, CA'"
twinfalls.granicus.com,ID,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
twinfallsid.portal.civicclerk.com,ID,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Twin Falls, ID'"
tx-cotulla.civicplus.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
tx-denison.civicplus.com,TX,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Denison, TX'"
tx-dentoncounty.civicplus.com,TX,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Denton County, TX'"
tx-montgomery.civicplus.com,TX,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Montgomery, TX'"
tx-shenandoah.civicplus.com,TX,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Shenandoah, TX'"
tylertx.primegov.com,TX,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Tyler, TX'"
uatccta.primegov.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
unioncity.primegov.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
unioncountync.granicus.com,NC,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Union County, NC'"
upperarlingtonoh.portal.civicclerk.com,OH,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
upperdublin.granicus.com,PA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Upper Dublin, PA'"
uppermarlboro-md.municodemeetings.com,MD,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
uptexas.granicus.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
ut-alpine.civicplus.com,UT,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Alpine, UT'"
ut-ogden.civicplus.com,UT,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Ogden, UT'"
ut-parowan.civicplus.com,UT,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Parowan, UT'"
ut-payson.civicplus.com,UT,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Payson, UT'"
ut-providence.civicplus.com,UT,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Providence, UT'"
ut-provo.civicplus.com,UT,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Provo, UT'"
ut-santaquin.civicplus.com,UT,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
ut-woodscross.civicplus.com,UT,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Woods Cross, UT'"
va-bedford.civicplus.com,VA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
va-crewe.civicplus.com,VA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Crewe, VA'"
va-radford.civicplus.com,VA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Radford, VA'"
vacaville.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
valdez.granicus.com,AK,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
vallejoca.portal.civicclerk.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
vbhil.granicus.com,IL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
venice.granicus.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Venice, FL'"
ventura.primegov.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
victorville.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
victorvilleca.primegov.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
vienna-va.granicus.com,VA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
villageoflombard.granicus.com,IL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
virginia-house.granicus.com,VA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
virginiabeach.cablecast.tv,VA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Virginia Beach, VA'"
visalia.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wa-bothell.civicplus.com,WA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Bothell, WA'"
wa-bremerton.civicplus.com,WA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Bremerton, WA'"
wa-buckley.civicplus.com,WA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Buckley, WA'"
wa-duvall.civicplus.com,WA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Duvall, WA'"
wa-milton.civicplus.com,WA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Milton, WA'"
wa-oakharbor.civicplus.com,WA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Oak Harbor, WA'"
wa-westrichland.civicplus.com,WA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'West Richland, WA'"
wacocitytx.iqm2.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wake.granicus.com,NC,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Wake County, NC'"
walnutcreek.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
waltoncounty-ga.municodemeetings.com,GA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wappingertownny.iqm2.com,NY,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
warringtonpa.new.swagit.com,PA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wasagabeach.civicweb.net,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
washingtonco.granicus.com,MN,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
washingtoncountyva.iqm2.com,VA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
washoe-nv.granicus.com,NV,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Washoe County, NV'"
waukesha.granicus.com,WI,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Waukesha, WI'"
wauwatosacitywi.granicus.com,WI,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
waxhaw.civicweb.net,NC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wellington.granicus.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Village of Wellington, FL'"
wentzvillemo.iqm2.com,MO,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
westbasin.portal.civicclerk.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Carson, CA'"
westchester-il.granicus.com,IL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
westchestercountyny.granicus.com,NY,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Westchester County, NY'"
westfargond.portal.civicclerk.com,ND,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
westkelownabc.new.swagit.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
westlakevillage.granicus.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Westlake Village, CA'"
westlinn.granicus.com,OR,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
westmelbourne.gov,FL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
westminsterca.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
westonwi.gov,WI,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
westperth.civicweb.net,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
westspringfieldma.granicus.com,MA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
westwendovernv.iqm2.com,NV,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wetaskiwin.civicweb.net,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
whatcom.granicus.com,WA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wheatridge.granicus.com,CO,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
whitehalloh.portal.civicclerk.com,OH,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
whiteplainsny.new.swagit.com,NY,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
whitewater-wi.municodemeetings.com,WI,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
whitewaterregion.civicweb.net,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wi-browndeer.civicplus.com,WI,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Brown Deer, WI'"
wi-cottagegrove.civicplus.com,WI,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Cottage Grove, WI'"
wi-crossplains.civicplus.com,WI,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Cross Plains, WI'"
wi-fredonia.civicplus.com,WI,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Fredonia, WI'"
wi-juneau.civicplus.com,WI,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Juneau, WI'"
wi-sawyercounty.civicplus.com,WI,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Sawyer County, WI'"
wi-stoughton.civicplus.com,WI,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Stoughton, WI'"
wi-verona.civicplus.com,WI,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Verona, WI'"
wi-whitefishbay.civicplus.com,WI,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Whitefish Bay, WI'"
willard-mo.municodemeetings.com,MO,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
williamslake.civicweb.net,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
willowpark-tx.municodemeetings.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wilmington-nc.cablecast.tv,NC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wilmington.granicus.com,NC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wilmingtonde.new.swagit.com,DE,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wilmingtonohio.gov,OH,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wilsoncountyschoolstn.new.swagit.com,TN,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Wilson County Schools, TN'"
wiltonmanorsfl.portal.civicclerk.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Wilton Manors, FL'"
windcresttx.granicus.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
windhamweb.granicus.com,ME,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
windsor-ca.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
windsor-ct.granicus.com,CT,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
winnebagocowi.portal.civicclerk.com,WI,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
winston-salem.granicus.com,NC,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Winston-Salem, NC'"
winterparkfl.portal.civicclerk.com,FL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
winterspringsfl.granicus.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Winter Springs, FL'"
woodlandca.portal.civicclerk.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
woodlandstx.new.swagit.com,TX,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'The Woodlands Township, TX'"
woodstockil.granicus.com,IL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wrightcountymn.gov,MN,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.cityofbelvedere.org,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.cityofmontclair.org,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.cityofsanrafael.org,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.colma.ca.gov,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.cravencountync.gov,NC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.hellamtownship.gov,PA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.holyoke.org,MA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.johnsoncitytx.org,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.newcastlede.gov,DE,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.orangecountyny.gov,NY,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.somervillenj.org,NJ,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.westhamptonbeach.gov,NY,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
www.wichita.gov,KS,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
wylie-tx.municodemeetings.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
yolocountyca.new.swagit.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
yorbalinda.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
yorkcountyva.new.swagit.com,VA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
yorktownny.granicus.com,NY,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
yountvilleca.new.swagit.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
yubacityca.portal.civicclerk.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Yuba City, CA'"
yuccavalleyca.iqm2.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
yuccavalleyca.portal.civicclerk.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
