zcta,place_name,state,area_land_part
74650,Ralston town,OK,1195153
74651,Billings town,OK,76926
74651,Red Rock town,OK,642707
74652,Foraker town,OK,673440
74652,Grainola town,OK,623704
74652,Shidler city,OK,1932754
74652,Webb City town,OK,651881
74653,Tonkawa city,OK,11283104
74701,Calera town,OK,14605
74701,Durant city,OK,70718193
74701,Silo town,OK,1347351
74720,Achille town,OK,984237
74723,Bennington town,OK,1443826
74726,Bokchito town,OK,1770572
74727,Boswell town,OK,1784376
74728,Broken Bow city,OK,15750063
74728,Idabel city,OK,142563
74729,Armstrong town,OK,225002
74729,Caddo town,OK,4344229
74729,Durant city,OK,179740
74729,Kenefic town,OK,701419
74730,Calera town,OK,13703515
74730,Colbert town,OK,232128
74730,Durant city,OK,995508
74733,Colbert town,OK,3291080
74735,Fort Towson town,OK,9195656
74736,Garvin town,OK,1907250
74736,Millerton town,OK,1629802
74740,Haworth town,OK,4144729
74741,Hendrix town,OK,307435
74741,Kemp town,OK,64855
74743,Hugo city,OK,16331380
74743,Sawyer town,OK,5717417
74745,Garvin town,OK,3016105
74745,Idabel city,OK,42924297
74747,Kemp town,OK,408150
74748,Kenefic town,OK,1878599
74750,Millerton town,OK,1670114
74756,Fort Towson town,OK,5368315
74756,Sawyer town,OK,16484236
74759,Soper town,OK,649537
74764,Millerton town,OK,890996
74764,Valliant town,OK,4996793
74766,Wright City town,OK,2331719
74801,Bethel Acres town,OK,54505994
74801,Earlsboro town,OK,3227023
74801,Shawnee city,OK,60088623
74801,Tecumseh city,OK,8318935
74804,Earlsboro town,OK,8091371
74804,Johnson town,OK,11583006
74804,McLoud city,OK,4755512
74804,Shawnee city,OK,50620636
74820,Ada city,OK,48325843
74820,Byng town,OK,16892939
74820,Francis town,OK,33937
74824,Agra town,OK,1018761
74825,Allen town,OK,2434636
74825,Gerty town,OK,119834
74826,Asher town,OK,1989022
74826,St. Louis town,OK,19131109
74827,Atwood town,OK,709302
74829,Boley town,OK,4180152
74829,IXL town,OK,684037
74830,Bowlegs town,OK,2975508
74831,Byars town,OK,3967733
74831,Rosedale town,OK,202482
74832,Carney town,OK,4417863
74833,Castle town,OK,278698
74833,IXL town,OK,9518862
74834,Chandler city,OK,24539975
74834,Warwick town,OK,4333156
74837,Cromwell town,OK,401625
74839,Dustin town,OK,1674743
74840,Earlsboro town,OK,12751082
74840,Shawnee city,OK,64146
74842,Ada city,OK,1537705
74843,Ada city,OK,166192
74843,Fitzhugh town,OK,16291343
74844,Francis town,OK,1414050
74845,Hanna town,OK,621865
74848,Holdenville city,OK,13001058
74848,Horntown town,OK,10240022
74848,Spaulding town,OK,8164124
74848,Yeager town,OK,483953
74849,Konawa city,OK,3401465
74850,Lamar town,OK,31063122
74851,Bethel Acres town,OK,12210204
74851,McLoud city,OK,40825513
74851,Oklahoma City city,OK,17650575
74851,Pink town,OK,3870954
74851,Shawnee city,OK,2140158
74852,Macomb town,OK,195378
74852,Pink town,OK,12025905
74852,St. Louis town,OK,155783
74852,Tribbey town,OK,13259784
74854,Maud city,OK,2718111
74854,St. Louis town,OK,940346
74855,Meeker town,OK,7621186
74856,Mill Creek town,OK,993921
74857,Harrah city,OK,213887
74857,McLoud city,OK,1089206
74857,Norman city,OK,25385135
74857,Oklahoma City city,OK,87008830
74857,Pink town,OK,3790805
74859,Bearden town,OK,19543012
74859,Castle town,OK,3718954
74859,Cromwell town,OK,1133094
74859,Okemah city,OK,8034658
74859,Okmulgee city,OK,2081582
74860,Paden town,OK,1141691
74864,Prague city,OK,8127537
74865,Ada city,OK,640808
74865,Fitzhugh town,OK,2537902
74865,Hickory town,OK,1365991
74865,Roff town,OK,2388842
74866,St. Louis town,OK,4225755
74867,Sasakwa town,OK,552920
74868,Bowlegs town,OK,6669060
74868,Seminole city,OK,31457407
74869,Sparks town,OK,1034515
74871,Ada city,OK,1501515
74871,Stonewall town,OK,1231074
74872,Stratford town,OK,2618326
74873,Bethel Acres town,OK,6499605
74873,Brooksville town,OK,7714445
74873,Macomb town,OK,35986
74873,Pink town,OK,73849237
74873,Shawnee city,OK,56015
74873,Tecumseh city,OK,30579315
74875,Tryon town,OK,5417768
74878,Tribbey town,OK,36125014
74878,Wanette town,OK,1051753
74880,Clearview town,OK,977035
74880,Weleetka town,OK,1708407
74881,Fallis town,OK,884775
74881,Warwick town,OK,2775807
74881,Wellston town,OK,3463292
74883,Wetumka city,OK,4879795
74884,Lima town,OK,1223760
74884,Seminole city,OK,4024566
74884,Wewoka city,OK,12536655
74901,Arkoma town,OK,8996370
74902,Pocola town,OK,78162790
74930,Bokoshe town,OK,1416647
74932,Cameron town,OK,3864997
74932,Panama town,OK,20865
74932,Pocola town,OK,332744
74932,Poteau city,OK,754573
74932,Rock Island town,OK,31526754
74935,Fanshawe town,OK,19709028
74936,Gans town,OK,562720
74937,Heavener city,OK,12714904
74940,Howe town,OK,3852633
74940,Poteau city,OK,9849462
74941,Cowlington town,OK,2361379
74941,Keota town,OK,974778
74942,Le Flore town,OK,3400616
74944,McCurtain town,OK,2867496
74945,Marble City town,OK,1052478
74946,Moffett town,OK,700033
74948,Moffett town,OK,453222
74948,Muldrow town,OK,10975796
74951,Panama town,OK,5781826
74953,Poteau city,OK,54085857
74954,Moffett town,OK,1385612
74954,Roland town,OK,7763234
74955,Sallisaw city,OK,35849853
74956,Poteau city,OK,67602
74956,Shady Point town,OK,6631231
74959,Fort Coffee town,OK,16905899
74959,Panama town,OK,49120
74959,Spiro town,OK,6081823
74960,Stilwell city,OK,8870762
74962,Vian town,OK,3466451
74964,Watts town,OK,611604
74964,West Siloam Springs town,OK,1912325
74965,Watts town,OK,329403
74965,Westville town,OK,4281010
74966,Fanshawe town,OK,39566661
74966,Le Flore town,OK,2764
74966,Poteau city,OK,4154044
74966,Wister town,OK,4891197
75001,Addison town,TX,9607285
75001,Carrollton city,TX,15901
75001,Dallas city,TX,64015
75001,Farmers Branch city,TX,31487
75002,Allen city,TX,29471534
75002,Fairview town,TX,1374568
75002,Lucas city,TX,39014683
75002,Parker city,TX,20166321
75002,Plano city,TX,59668
75002,Wylie city,TX,7948
75006,Addison town,TX,88066
75006,Carrollton city,TX,43264307
75006,Dallas city,TX,159911
75006,Farmers Branch city,TX,705263
75007,Carrollton city,TX,30383329
75007,Dallas city,TX,357404
75007,Hebron town,TX,35825
75007,Lewisville city,TX,1179
75009,Anna city,TX,12480
75009,Celina city,TX,68176670
75009,Weston city,TX,11624598
75010,Carrollton city,TX,16817684
75010,Hebron town,TX,465428
75010,Lewisville city,TX,355000
75010,Plano city,TX,840
75013,Allen city,TX,38884688
75013,Plano city,TX,77485
75019,Carrollton city,TX,2685503
75019,Coppell city,TX,35394521
75019,Dallas city,TX,5863760
75019,Grapevine city,TX,39181
75019,Lewisville city,TX,345409
75020,Denison city,TX,66728439
75020,Pottsboro town,TX,50031
75021,Denison city,TX,7109561
75021,Sherman city,TX,252352
75022,Bartonville town,TX,1036100
75022,Double Oak town,TX,521334
75022,Flower Mound town,TX,47483636
75022,Grapevine city,TX,1460781
75023,Plano city,TX,23824659
75024,Frisco city,TX,95481
75024,Plano city,TX,32356974
75024,The Colony city,TX,1096450
75025,Allen city,TX,18580
75025,Plano city,TX,24725444
75028,Double Oak town,TX,171707
75028,Flower Mound town,TX,40124241
75032,Dallas city,TX,0
75032,Fate city,TX,499476
75032,Heath city,TX,26860519
75032,McLendon-Chisholm city,TX,31832244
75032,Rockwall city,TX,31622351
75033,Frisco city,TX,55707949
75033,Little Elm city,TX,1074820
75034,Frisco city,TX,41250351
75034,The Colony city,TX,44049
75035,Frisco city,TX,62327461
75036,Frisco city,TX,15957415
75036,Hackberry town,TX,1758470
75036,Little Elm city,TX,1520316
75036,The Colony city,TX,3355555
75038,Irving city,TX,19782729
75039,Dallas city,TX,79544
75039,Irving city,TX,14641639
75040,Garland city,TX,40648330
75040,Sachse city,TX,6792
75041,Dallas city,TX,129094
75041,Garland city,TX,20394066
75042,Garland city,TX,19767292
75043,Dallas city,TX,244503
75043,Garland city,TX,35358716
75043,Mesquite city,TX,412116
75043,Rowlett city,TX,12986
75044,Garland city,TX,27221779
75044,Richardson city,TX,118695
75048,Garland city,TX,1741899
75048,Murphy city,TX,17936
75048,Rowlett city,TX,86372
75048,Sachse city,TX,23333873
75048,Wylie city,TX,7974
75050,Fort Worth city,TX,2612
75050,Grand Prairie city,TX,66580254
75050,Irving city,TX,77459
75051,Arlington city,TX,13409
75051,Dallas city,TX,7144829
75051,Grand Prairie city,TX,25541968
75052,Arlington city,TX,572515
75052,Dallas city,TX,4718782
75052,Grand Prairie city,TX,63200717
75054,Grand Prairie city,TX,15323340
75056,Carrollton city,TX,218705
75056,Frisco city,TX,216124
75056,Hebron town,TX,261524
75056,Lewisville city,TX,18002888
75056,Plano city,TX,13763
75056,The Colony city,TX,31775991
75057,Carrollton city,TX,605468
75057,Lewisville city,TX,33906335
75058,Gunter city,TX,26594966
75060,Grand Prairie city,TX,343434
75060,Irving city,TX,30959691
75061,Dallas city,TX,1786
75061,Grand Prairie city,TX,58590
75061,Irving city,TX,29990588
75062,Dallas city,TX,180172
75062,Irving city,TX,27159559
75063,Coppell city,TX,1383945
75063,Dallas city,TX,148158
75063,Irving city,TX,50861173
75065,Corinth city,TX,343
75065,Hickory Creek town,TX,12371607
75065,Lake Dallas city,TX,6287209
75065,Lewisville city,TX,0
75065,Shady Shores town,TX,14828
75067,Carrollton city,TX,660840
75067,Coppell city,TX,512479
75067,Flower Mound town,TX,54217
75067,Grapevine city,TX,538156
75067,Lewisville city,TX,32642842
75068,Frisco city,TX,1413230
75068,Lakewood Village city,TX,1939624
75068,Little Elm city,TX,34106926
75068,Oak Point city,TX,15024921
75069,Fairview town,TX,21601221
75069,Lowry Crossing city,TX,5498209
75069,Lucas city,TX,402390
75069,McKinney city,TX,40850959
75070,McKinney city,TX,29197722
75071,Celina city,TX,961031
75071,Frisco city,TX,453965
75071,McKinney city,TX,70828729
75071,Melissa city,TX,154534
75071,New Hope town,TX,3713907
75072,Frisco city,TX,350089
75072,McKinney city,TX,30590352
75074,Parker city,TX,31374
75074,Plano city,TX,41282083
75074,Richardson city,TX,57893
75075,Dallas city,TX,33360
75075,Plano city,TX,24932609
75075,Richardson city,TX,157446
75076,Denison city,TX,257189
75076,Pottsboro town,TX,8493106
75077,Bartonville town,TX,7147
75077,Copper Canyon town,TX,6425874
75077,Double Oak town,TX,5576473
75077,Flower Mound town,TX,507036
75077,Highland Village city,TX,13325409
75077,Lewisville city,TX,10597471
75078,Celina city,TX,9367579
75078,Prosper town,TX,63043204
75080,Dallas city,TX,14689
75080,Richardson city,TX,29283506
75081,Dallas city,TX,77838
75081,Garland city,TX,24909
75081,Richardson city,TX,23215834
75082,Garland city,TX,23002
75082,Murphy city,TX,59386
75082,Plano city,TX,6951
75082,Richardson city,TX,21145763
75087,Dallas city,TX,1089055
75087,Fate city,TX,16159424
75087,Mobile City city,TX,39049
75087,Rockwall city,TX,40904324
75087,Rowlett city,TX,723512
75087,Royse City city,TX,115166
75088,Dallas city,TX,692365
75088,Rowlett city,TX,23331890
75089,Dallas city,TX,526054
75089,Garland city,TX,1942265
75089,Rowlett city,TX,28325526
75090,Howe town,TX,535007
75090,Sherman city,TX,41876953
75090,Tom Bean city,TX,290457
75092,Dorchester city,TX,667346
75092,Howe town,TX,939351
75092,Knollwood city,TX,852002
75092,Sadler city,TX,117728
75092,Sherman city,TX,74468295
75092,Southmayd city,TX,4492595
75093,Carrollton city,TX,150060
75093,Dallas city,TX,51806
75093,Hebron town,TX,88862
75093,Plano city,TX,36537145
75093,The Colony city,TX,11921
75094,Murphy city,TX,14669875
75094,Parker city,TX,1755059
75094,Plano city,TX,1690242
75094,Sachse city,TX,46110
75094,Wylie city,TX,2527
75098,Dallas city,TX,2606159
75098,Garland city,TX,397737
75098,Lucas city,TX,991303
75098,Parker city,TX,110262
75098,Rowlett city,TX,1247743
75098,Sachse city,TX,1916153
75098,St. Paul town,TX,3713008
75098,Wylie city,TX,48477871
75101,Bardwell city,TX,789265
75102,Barry city,TX,1138578
75103,Canton city,TX,15229459
75104,Cedar Hill city,TX,88727390
75104,Dallas city,TX,52921
75104,Duncanville city,TX,10047
75104,Grand Prairie city,TX,6650514
75104,Ovilla city,TX,134204
75109,Angus city,TX,6665478
75109,Corsicana city,TX,14196253
75109,Eureka city,TX,6189383
75109,Mildred town,TX,5949122
75109,Mustang town,TX,316713
75109,Navarro town,TX,1730200
75109,Richland town,TX,142686
75110,Angus city,TX,1857122
75110,Corsicana city,TX,45334383
75110,Emhouse town,TX,690989
75110,Oak Valley town,TX,5010693
75110,Retreat town,TX,12912009
75114,Crandall city,TX,11350899
75114,Kaufman city,TX,247922
75115,DeSoto city,TX,54242829
75115,Duncanville city,TX,274336
75116,Duncanville city,TX,13213745
75117,Edgewood town,TX,3606900
75119,Alma town,TX,13389669
75119,Ennis city,TX,75162507
75119,Garrett town,TX,3746266
75124,Caney City town,TX,883
75124,Eustace city,TX,7579008
75124,Gun Barrel City city,TX,326374
75124,Log Cabin city,TX,566
75124,Payne Springs town,TX,2024649
75125,Ferris city,TX,10237476
75125,Red Oak city,TX,339530
75125,Wilmer city,TX,331604
75126,Dallas city,TX,4502951
75126,Forney city,TX,38348994
75126,Heath city,TX,5149728
75126,Mesquite city,TX,12577329
75126,Talty town,TX,5622297
75127,Fruitvale city,TX,4905417
75132,Fate city,TX,292934
75134,Dallas city,TX,1853196
75134,Hutchins city,TX,1454537
75134,Lancaster city,TX,23499744
75135,Caddo Mills city,TX,10771985
75135,Greenville city,TX,42255
75135,Josephine city,TX,171170
75137,Cedar Hill city,TX,81517
75137,Duncanville city,TX,15473502
75140,Grand Saline city,TX,5430017
75141,Dallas city,TX,728819
75141,Hutchins city,TX,18693003
75141,Wilmer city,TX,119010
75142,Kaufman city,TX,22264247
75142,Oak Grove town,TX,5082176
75142,Oak Ridge town,TX,5471076
75142,Post Oak Bend City town,TX,5296737
75143,Kemp city,TX,5521070
75143,Mabank town,TX,1721966
75143,Seven Points city,TX,7113192
75143,Tool city,TX,9260081
75144,Goodlow city,TX,2649384
75144,Kerens city,TX,6477732
75144,Powell town,TX,2049274
75146,Ferris city,TX,1768529
75146,Lancaster city,TX,61557291
75146,Wilmer city,TX,2485911
75147,Mabank town,TX,16476679
75148,Caney City town,TX,2983722
75148,Log Cabin city,TX,2710224
75148,Malakoff city,TX,7432607
75148,Star Harbor city,TX,1209849
75149,Balch Springs city,TX,14461
75149,Dallas city,TX,206002
75149,Mesquite city,TX,39816425
75149,Sunnyvale town,TX,32205
75150,Dallas city,TX,72054
75150,Garland city,TX,49828
75150,Mesquite city,TX,32409141
75152,Ennis city,TX,1012257
75152,Garrett town,TX,911523
75152,Palmer town,TX,8057458
75152,Red Oak city,TX,557042
75153,Powell town,TX,1084797
75154,Cedar Hill city,TX,1011509
75154,Glenn Heights city,TX,18676367
75154,Oak Leaf city,TX,6015590
75154,Ovilla city,TX,14417989
75154,Pecan Hill city,TX,3481925
75154,Red Oak city,TX,35968785
75155,Rice city,TX,6917705
75156,Enchanted Oaks town,TX,1023760
75156,Gun Barrel City city,TX,15870488
75156,Mabank town,TX,1389124
75156,Payne Springs town,TX,3440462
75156,Seven Points city,TX,10326
75157,Rosser village,TX,3480940
75158,Cottonwood city,TX,3683271
75158,Grays Prairie village,TX,3169940
75158,Kaufman city,TX,937469
75158,Rosser village,TX,1470214
75158,Scurry town,TX,4987896
75159,Combine city,TX,18851461
75159,Dallas city,TX,336176
75159,Mesquite city,TX,245351
75159,Seagoville city,TX,48379068
75160,McLendon-Chisholm city,TX,533437
75160,Oak Ridge town,TX,48093
75160,Talty town,TX,3162461
75160,Terrell city,TX,63042576
75161,Oak Ridge town,TX,2335186
75161,Terrell city,TX,6759886
75163,Tool city,TX,38108
75163,Trinidad city,TX,38597896
75164,Josephine city,TX,853537
75165,Ennis city,TX,8005399
75165,Pecan Hill city,TX,2030440
75165,Red Oak city,TX,1296897
75165,Waxahachie city,TX,86681640
75166,Dallas city,TX,2962197
75166,Lavon city,TX,7880531
75166,Wylie city,TX,4330473
75167,Maypearl city,TX,333816
75167,Oak Leaf city,TX,108189
75167,Red Oak city,TX,1647790
75167,Waxahachie city,TX,37985228
75169,Canton city,TX,427668
75169,Wills Point city,TX,9493289
75172,Hutchins city,TX,1365347
75172,Wilmer city,TX,13497737
75173,Josephine city,TX,3327464
75173,Nevada city,TX,6180129
75173,Royse City city,TX,1477421
75173,Wylie city,TX,1907407
75180,Balch Springs city,TX,20114996
75180,Dallas city,TX,7688
75180,Mesquite city,TX,13399
75181,Balch Springs city,TX,2884689
75181,Mesquite city,TX,39677585
75181,Sunnyvale town,TX,43643
75182,Dallas city,TX,2040632
75182,Mesquite city,TX,107995
75182,Sunnyvale town,TX,42707847
75189,Fate city,TX,13729968
75189,Josephine city,TX,327506
75189,McLendon-Chisholm city,TX,18172
75189,Rockwall city,TX,3807540
75189,Royse City city,TX,45791349
75189,Union Valley city,TX,5680007
75201,Dallas city,TX,3564368
75202,Dallas city,TX,1731194
75203,Dallas city,TX,12403421
75204,Dallas city,TX,6628188
75205,Dallas city,TX,1138958
75205,Highland Park town,TX,5195193
75205,University Park city,TX,4983983
75206,Dallas city,TX,10921097
75206,University Park city,TX,47803
75207,Dallas city,TX,9995497
75208,Dallas city,TX,15847613
75209,Dallas city,TX,8634025
75209,Highland Park town,TX,430938
75210,Dallas city,TX,5919323
75211,Cockrell Hill city,TX,1507303
75211,Dallas city,TX,42989801
75211,Grand Prairie city,TX,19744
75212,Dallas city,TX,25823053
75212,Grand Prairie city,TX,434
75214,Dallas city,TX,18924205
75215,Dallas city,TX,19822790
75216,Dallas city,TX,38427336
75217,Balch Springs city,TX,41410
75217,Dallas city,TX,69157814
75218,Dallas city,TX,17795363
75218,Garland city,TX,72626
75219,Dallas city,TX,5745421
75219,Highland Park town,TX,183465
75220,Dallas city,TX,29300511
75220,Irving city,TX,2158
75223,Dallas city,TX,8027798
75224,Dallas city,TX,14868144
75225,Dallas city,TX,7570903
75225,University Park city,TX,4514321
